date_key,calender,year,quarter,day,month,weekday,week_of_year,isweekend,isholiday,isholiday_in_us,day_in_year,day_in_quarter,day_in_month,day_in_week
20260917,2026-09-17,2026,3,17,September,Thursday,38,False,False,False,260,79,17,4
20260918,2026-09-18,2026,3,18,September,Friday,38,False,False,False,261,80,18,5
20260919,2026-09-19,2026,3,19,September,Saturday,38,True,False,False,262,81,19,6
20260920,2026-09-20,2026,3,20,September,Sunday,38,True,False,False,263,82,20,7
20260921,2026-09-21,2026,3,21,September,Monday,39,False,False,False,264,83,21,1
20260922,2026-09-22,2026,3,22,September,Tuesday,39,False,False,False,265,84,22,2
20260923,2026-09-23,2026,3,23,September,Wednesday,39,False,False,False,266,85,23,3
20260924,2026-09-24,2026,3,24,September,Thursday,39,False,False,False,267,86,24,4
20260925,2026-09-25,2026,3,25,September,Friday,39,False,False,False,268,87,25,5
20260926,2026-09-26,2026,3,26,September,Saturday,39,True,False,False,269,88,26,6
20260927,2026-09-27,2026,3,27,September,Sunday,39,True,False,False,270,89,27,7
20260928,2026-09-28,2026,3,28,September,Monday,40,False,False,False,271,90,28,1
20260929,2026-09-29,2026,3,29,September,Tuesday,40,False,False,False,272,91,29,2
20260930,2026-09-30,2026,3,30,September,Wednesday,40,False,False,False,273,92,30,3
20261001,2026-10-01,2026,4,1,October,Thursday,40,False,False,False,274,1,1,4
20261002,2026-10-02,2026,4,2,October,Friday,40,False,False,False,275,2,2,5
20261003,2026-10-03,2026,4,3,October,Saturday,40,True,False,False,276,3,3,6
20261004,2026-10-04,2026,4,4,October,Sunday,40,True,False,False,277,4,4,7
20261005,2026-10-05,2026,4,5,October,Monday,41,False,False,False,278,5,5,1
20261006,2026-10-06,2026,4,6,October,Tuesday,41,False,False,False,279,6,6,2
20261007,2026-10-07,2026,4,7,October,Wednesday,41,False,False,False,280,7,7,3
20261008,2026-10-08,2026,4,8,October,Thursday,41,False,False,False,281,8,8,4
20261009,2026-10-09,2026,4,9,October,Friday,41,False,False,False,282,9,9,5
20261010,2026-10-10,2026,4,10,October,Saturday,41,True,False,False,283,10,10,6
20261011,2026-10-11,2026,4,11,October,Sunday,41,True,False,False,284,11,11,7
20261012,2026-10-12,2026,4,12,October,Monday,42,False,False,True,285,12,12,1
20261013,2026-10-13,2026,4,13,October,Tuesday,42,False,False,False,286,13,13,2
20261014,2026-10-14,2026,4,14,October,Wednesday,42,False,False,False,287,14,14,3
20261015,2026-10-15,2026,4,15,October,Thursday,42,False,False,False,288,15,15,4
20261016,2026-10-16,2026,4,16,October,Friday,42,False,False,False,289,16,16,5
20261017,2026-10-17,2026,4,17,October,Saturday,42,True,False,False,290,17,17,6
20261018,2026-10-18,2026,4,18,October,Sunday,42,True,False,False,291,18,18,7
20261019,2026-10-19,2026,4,19,October,Monday,43,False,False,False,292,19,19,1
20261020,2026-10-20,2026,4,20,October,Tuesday,43,False,False,False,293,20,20,2
20261021,2026-10-21,2026,4,21,October,Wednesday,43,False,False,False,294,21,21,3
20261022,2026-10-22,2026,4,22,October,Thursday,43,False,False,False,295,22,22,4
20261023,2026-10-23,2026,4,23,October,Friday,43,False,False,False,296,23,23,5
20261024,2026-10-24,2026,4,24,October,Saturday,43,True,False,False,297,24,24,6
20261025,2026-10-25,2026,4,25,October,Sunday,43,True,False,False,298,25,25,7
20261026,2026-10-26,2026,4,26,October,Monday,44,False,False,False,299,26,26,1
20261027,2026-10-27,2026,4,27,October,Tuesday,44,False,False,False,300,27,27,2
20261028,2026-10-28,2026,4,28,October,Wednesday,44,False,False,False,301,28,28,3
20261029,2026-10-29,2026,4,29,October,Thursday,44,False,True,False,302,29,29,4
20261030,2026-10-30,2026,4,30,October,Friday,44,False,False,False,303,30,30,5
20261031,2026-10-31,2026,4,31,October,Saturday,44,True,False,False,304,31,31,6
20261101,2026-11-01,2026,4,1,November,Sunday,44,True,False,False,305,32,1,7
20261102,2026-11-02,2026,4,2,November,Monday,45,False,False,False,306,33,2,1
20261103,2026-11-03,2026,4,3,November,Tuesday,45,False,False,False,307,34,3,2
20261104,2026-11-04,2026,4,4,November,Wednesday,45,False,False,False,308,35,4,3
20261105,2026-11-05,2026,4,5,November,Thursday,45,False,False,False,309,36,5,4
20261106,2026-11-06,2026,4,6,November,Friday,45,False,False,False,310,37,6,5
20261107,2026-11-07,2026,4,7,November,Saturday,45,True,False,False,311,38,7,6
20261108,2026-11-08,2026,4,8,November,Sunday,45,True,False,False,312,39,8,7
20261109,2026-11-09,2026,4,9,November,Monday,46,False,False,False,313,40,9,1
20261110,2026-11-10,2026,4,10,November,Tuesday,46,False,False,False,314,41,10,2
20261111,2026-11-11,2026,4,11,November,Wednesday,46,False,False,True,315,42,11,3
20261112,2026-11-12,2026,4,12,November,Thursday,46,False,False,False,316,43,12,4
20261113,2026-11-13,2026,4,13,November,Friday,46,False,False,False,317,44,13,5
20261114,2026-11-14,2026,4,14,November,Saturday,46,True,False,False,318,45,14,6
20261115,2026-11-15,2026,4,15,November,Sunday,46,True,False,False,319,46,15,7
20261116,2026-11-16,2026,4,16,November,Monday,47,False,False,False,320,47,16,1
20261117,2026-11-17,2026,4,17,November,Tuesday,47,False,False,False,321,48,17,2
20261118,2026-11-18,2026,4,18,November,Wednesday,47,False,False,False,322,49,18,3
20261119,2026-11-19,2026,4,19,November,Thursday,47,False,False,False,323,50,19,4
20261120,2026-11-20,2026,4,20,November,Friday,47,False,False,False,324,51,20,5
20261121,2026-11-21,2026,4,21,November,Saturday,47,True,False,False,325,52,21,6
20261122,2026-11-22,2026,4,22,November,Sunday,47,True,False,False,326,53,22,7
20261123,2026-11-23,2026,4,23,November,Monday,48,False,False,False,327,54,23,1
20261124,2026-11-24,2026,4,24,November,Tuesday,48,False,False,False,328,55,24,2
20261125,2026-11-25,2026,4,25,November,Wednesday,48,False,False,False,329,56,25,3
20261126,2026-11-26,2026,4,26,November,Thursday,48,False,False,True,330,57,26,4
20261127,2026-11-27,2026,4,27,November,Friday,48,False,False,False,331,58,27,5
20261128,2026-11-28,2026,4,28,November,Saturday,48,True,False,False,332,59,28,6
20261129,2026-11-29,2026,4,29,November,Sunday,48,True,False,False,333,60,29,7
20261130,2026-11-30,2026,4,30,November,Monday,49,False,False,False,334,61,30,1
20261201,2026-12-01,2026,4,1,December,Tuesday,49,False,False,False,335,62,1,2
20261202,2026-12-02,2026,4,2,December,Wednesday,49,False,False,False,336,63,2,3
20261203,2026-12-03,2026,4,3,December,Thursday,49,False,False,False,337,64,3,4
20261204,2026-12-04,2026,4,4,December,Friday,49,False,False,False,338,65,4,5
20261205,2026-12-05,2026,4,5,December,Saturday,49,True,False,False,339,66,5,6
20261206,2026-12-06,2026,4,6,December,Sunday,49,True,False,False,340,67,6,7
20261207,2026-12-07,2026,4,7,December,Monday,50,False,False,False,341,68,7,1
20261208,2026-12-08,2026,4,8,December,Tuesday,50,False,False,False,342,69,8,2
20261209,2026-12-09,2026,4,9,December,Wednesday,50,False,False,False,343,70,9,3
20261210,2026-12-10,2026,4,10,December,Thursday,50,False,False,False,344,71,10,4
20261211,2026-12-11,2026,4,11,December,Friday,50,False,False,False,345,72,11,5
20261212,2026-12-12,2026,4,12,December,Saturday,50,True,False,False,346,73,12,6
20261213,2026-12-13,2026,4,13,December,Sunday,50,True,False,False,347,74,13,7
20261214,2026-12-14,2026,4,14,December,Monday,51,False,False,False,348,75,14,1
20261215,2026-12-15,2026,4,15,December,Tuesday,51,False,False,False,349,76,15,2
20261216,2026-12-16,2026,4,16,December,Wednesday,51,False,False,False,350,77,16,3
20261217,2026-12-17,2026,4,17,December,Thursday,51,False,False,False,351,78,17,4
20261218,2026-12-18,2026,4,18,December,Friday,51,False,False,False,352,79,18,5
20261219,2026-12-19,2026,4,19,December,Saturday,51,True,False,False,353,80,19,6
20261220,2026-12-20,2026,4,20,December,Sunday,51,True,False,False,354,81,20,7
20261221,2026-12-21,2026,4,21,December,Monday,52,False,False,False,355,82,21,1
20261222,2026-12-22,2026,4,22,December,Tuesday,52,False,False,False,356,83,22,2
20261223,2026-12-23,2026,4,23,December,Wednesday,52,False,False,False,357,84,23,3
20261224,2026-12-24,2026,4,24,December,Thursday,52,False,False,False,358,85,24,4
20261225,2026-12-25,2026,4,25,December,Friday,52,False,False,True,359,86,25,5
20261226,2026-12-26,2026,4,26,December,Saturday,52,True,False,False,360,87,26,6
20261227,2026-12-27,2026,4,27,December,Sunday,52,True,False,False,361,88,27,7
20261228,2026-12-28,2026,4,28,December,Monday,53,False,False,False,362,89,28,1
20261229,2026-12-29,2026,4,29,December,Tuesday,53,False,False,False,363,90,29,2
20261230,2026-12-30,2026,4,30,December,Wednesday,53,False,False,False,364,91,30,3
20261231,2026-12-31,2026,4,31,December,Thursday,53,False,False,False,365,92,31,4
20270101,2027-01-01,2027,1,1,January,Friday,53,False,True,True,1,1,1,5
20270102,2027-01-02,2027,1,2,January,Saturday,53,True,False,False,2,2,2,6
20270103,2027-01-03,2027,1,3,January,Sunday,53,True,False,False,3,3,3,7
20270104,2027-01-04,2027,1,4,January,Monday,1,False,False,False,4,4,4,1
20270105,2027-01-05,2027,1,5,January,Tuesday,1,False,False,False,5,5,5,2
20270106,2027-01-06,2027,1,6,January,Wednesday,1,False,False,False,6,6,6,3
20270107,2027-01-07,2027,1,7,January,Thursday,1,False,False,False,7,7,7,4
20270108,2027-01-08,2027,1,8,January,Friday,1,False,False,False,8,8,8,5
20270109,2027-01-09,2027,1,9,January,Saturday,1,True,False,False,9,9,9,6
20270110,2027-01-10,2027,1,10,January,Sunday,1,True,False,False,10,10,10,7
20270111,2027-01-11,2027,1,11,January,Monday,2,False,False,False,11,11,11,1
20270112,2027-01-12,2027,1,12,January,Tuesday,2,False,False,False,12,12,12,2
20270113,2027-01-13,2027,1,13,January,Wednesday,2,False,False,False,13,13,13,3
20270114,2027-01-14,2027,1,14,January,Thursday,2,False,False,False,14,14,14,4
20270115,2027-01-15,2027,1,15,January,Friday,2,False,False,False,15,15,15,5
20270116,2027-01-16,2027,1,16,January,Saturday,2,True,False,False,16,16,16,6
20270117,2027-01-17,2027,1,17,January,Sunday,2,True,False,False,17,17,17,7
20270118,2027-01-18,2027,1,18,January,Monday,3,False,False,True,18,18,18,1
20270119,2027-01-19,2027,1,19,January,Tuesday,3,False,False,False,19,19,19,2
20270120,2027-01-20,2027,1,20,January,Wednesday,3,False,False,False,20,20,20,3
20270121,2027-01-21,2027,1,21,January,Thursday,3,False,False,False,21,21,21,4
20270122,2027-01-22,2027,1,22,January,Friday,3,False,False,False,22,22,22,5
20270123,2027-01-23,2027,1,23,January,Saturday,3,True,False,False,23,23,23,6
20270124,2027-01-24,2027,1,24,January,Sunday,3,True,False,False,24,24,24,7
20270125,2027-01-25,2027,1,25,January,Monday,4,False,False,False,25,25,25,1
20270126,2027-01-26,2027,1,26,January,Tuesday,4,False,False,False,26,26,26,2
20270127,2027-01-27,2027,1,27,January,Wednesday,4,False,False,False,27,27,27,3
20270128,2027-01-28,2027,1,28,January,Thursday,4,False,False,False,28,28,28,4
20270129,2027-01-29,2027,1,29,January,Friday,4,False,False,False,29,29,29,5
20270130,2027-01-30,2027,1,30,January,Saturday,4,True,False,False,30,30,30,6
20270131,2027-01-31,2027,1,31,January,Sunday,4,True,False,False,31,31,31,7
20270201,2027-02-01,2027,1,1,February,Monday,5,False,False,False,32,32,1,1
20270202,2027-02-02,2027,1,2,February,Tuesday,5,False,False,False,33,33,2,2
20270203,2027-02-03,2027,1,3,February,Wednesday,5,False,False,False,34,34,3,3
20270204,2027-02-04,2027,1,4,February,Thursday,5,False,False,False,35,35,4,4
20270205,2027-02-05,2027,1,5,February,Friday,5,False,False,False,36,36,5,5
20270206,2027-02-06,2027,1,6,February,Saturday,5,True,False,False,37,37,6,6
20270207,2027-02-07,2027,1,7,February,Sunday,5,True,False,False,38,38,7,7
20270208,2027-02-08,2027,1,8,February,Monday,6,False,False,False,39,39,8,1
20270209,2027-02-09,2027,1,9,February,Tuesday,6,False,False,False,40,40,9,2
20270210,2027-02-10,2027,1,10,February,Wednesday,6,False,False,False,41,41,10,3
20270211,2027-02-11,2027,1,11,February,Thursday,6,False,False,False,42,42,11,4
20270212,2027-02-12,2027,1,12,February,Friday,6,False,False,False,43,43,12,5
20270213,2027-02-13,2027,1,13,February,Saturday,6,True,False,False,44,44,13,6
20270214,2027-02-14,2027,1,14,February,Sunday,6,True,False,False,45,45,14,7
20270215,2027-02-15,2027,1,15,February,Monday,7,False,False,True,46,46,15,1
20270216,2027-02-16,2027,1,16,February,Tuesday,7,False,False,False,47,47,16,2
20270217,2027-02-17,2027,1,17,February,Wednesday,7,False,False,False,48,48,17,3
20270218,2027-02-18,2027,1,18,February,Thursday,7,False,False,False,49,49,18,4
20270219,2027-02-19,2027,1,19,February,Friday,7,False,False,False,50,50,19,5
20270220,2027-02-20,2027,1,20,February,Saturday,7,True,False,False,51,51,20,6
20270221,2027-02-21,2027,1,21,February,Sunday,7,True,False,False,52,52,21,7
20270222,2027-02-22,2027,1,22,February,Monday,8,False,False,False,53,53,22,1
20270223,2027-02-23,2027,1,23,February,Tuesday,8,False,False,False,54,54,23,2
20270224,2027-02-24,2027,1,24,February,Wednesday,8,False,False,False,55,55,24,3
20270225,2027-02-25,2027,1,25,February,Thursday,8,False,False,False,56,56,25,4
20270226,2027-02-26,2027,1,26,February,Friday,8,False,False,False,57,57,26,5
20270227,2027-02-27,2027,1,27,February,Saturday,8,True,False,False,58,58,27,6
20270228,2027-02-28,2027,1,28,February,Sunday,8,True,False,False,59,59,28,7
20270301,2027-03-01,2027,1,1,March,Monday,9,False,False,False,60,60,1,1
20270302,2027-03-02,2027,1,2,March,Tuesday,9,False,False,False,61,61,2,2
20270303,2027-03-03,2027,1,3,March,Wednesday,9,False,False,False,62,62,3,3
20270304,2027-03-04,2027,1,4,March,Thursday,9,False,False,False,63,63,4,4
20270305,2027-03-05,2027,1,5,March,Friday,9,False,False,False,64,64,5,5
20270306,2027-03-06,2027,1,6,March,Saturday,9,True,False,False,65,65,6,6
20270307,2027-03-07,2027,1,7,March,Sunday,9,True,False,False,66,66,7,7
20270308,2027-03-08,2027,1,8,March,Monday,10,False,False,False,67,67,8,1
20270309,2027-03-09,2027,1,9,March,Tuesday,10,False,False,False,68,68,9,2
20270310,2027-03-10,2027,1,10,March,Wednesday,10,False,False,False,69,69,10,3
20270311,2027-03-11,2027,1,11,March,Thursday,10,False,False,False,70,70,11,4
20270312,2027-03-12,2027,1,12,March,Friday,10,False,False,False,71,71,12,5
20270313,2027-03-13,2027,1,13,March,Saturday,10,True,False,False,72,72,13,6
20270314,2027-03-14,2027,1,14,March,Sunday,10,True,False,False,73,73,14,7
20270315,2027-03-15,2027,1,15,March,Monday,11,False,False,False,74,74,15,1
20270316,2027-03-16,2027,1,16,March,Tuesday,11,False,False,False,75,75,16,2
20270317,2027-03-17,2027,1,17,March,Wednesday,11,False,False,False,76,76,17,3
20270318,2027-03-18,2027,1,18,March,Thursday,11,False,False,False,77,77,18,4
20270319,2027-03-19,2027,1,19,March,Friday,11,False,False,False,78,78,19,5
20270320,2027-03-20,2027,1,20,March,Saturday,11,True,False,False,79,79,20,6
20270321,2027-03-21,2027,1,21,March,Sunday,11,True,False,False,80,80,21,7
20270322,2027-03-22,2027,1,22,March,Monday,12,False,False,False,81,81,22,1
20270323,2027-03-23,2027,1,23,March,Tuesday,12,False,False,False,82,82,23,2
20270324,2027-03-24,2027,1,24,March,Wednesday,12,False,False,False,83,83,24,3
20270325,2027-03-25,2027,1,25,March,Thursday,12,False,False,False,84,84,25,4
20270326,2027-03-26,2027,1,26,March,Friday,12,False,False,False,85,85,26,5
20270327,2027-03-27,2027,1,27,March,Saturday,12,True,False,False,86,86,27,6
20270328,2027-03-28,2027,1,28,March,Sunday,12,True,False,False,87,87,28,7
20270329,2027-03-29,2027,1,29,March,Monday,13,False,False,False,88,88,29,1
20270330,2027-03-30,2027,1,30,March,Tuesday,13,False,False,False,89,89,30,2
20270331,2027-03-31,2027,1,31,March,Wednesday,13,False,False,False,90,90,31,3
20270401,2027-04-01,2027,2,1,April,Thursday,13,False,False,False,91,1,1,4
20270402,2027-04-02,2027,2,2,April,Friday,13,False,False,False,92,2,2,5
20270403,2027-04-03,2027,2,3,April,Saturday,13,True,False,False,93,3,3,6
20270404,2027-04-04,2027,2,4,April,Sunday,13,True,False,False,94,4,4,7
20270405,2027-04-05,2027,2,5,April,Monday,14,False,False,False,95,5,5,1
20270406,2027-04-06,2027,2,6,April,Tuesday,14,False,False,False,96,6,6,2
20270407,2027-04-07,2027,2,7,April,Wednesday,14,False,False,False,97,7,7,3
20270408,2027-04-08,2027,2,8,April,Thursday,14,False,False,False,98,8,8,4
20270409,2027-04-09,2027,2,9,April,Friday,14,False,False,False,99,9,9,5
20270410,2027-04-10,2027,2,10,April,Saturday,14,True,False,False,100,10,10,6
20270411,2027-04-11,2027,2,11,April,Sunday,14,True,False,False,101,11,11,7
20270412,2027-04-12,2027,2,12,April,Monday,15,False,False,False,102,12,12,1
20270413,2027-04-13,2027,2,13,April,Tuesday,15,False,False,False,103,13,13,2
20270414,2027-04-14,2027,2,14,April,Wednesday,15,False,False,False,104,14,14,3
20270415,2027-04-15,2027,2,15,April,Thursday,15,False,False,False,105,15,15,4
20270416,2027-04-16,2027,2,16,April,Friday,15,False,False,False,106,16,16,5
20270417,2027-04-17,2027,2,17,April,Saturday,15,True,False,False,107,17,17,6
20270418,2027-04-18,2027,2,18,April,Sunday,15,True,False,False,108,18,18,7
20270419,2027-04-19,2027,2,19,April,Monday,16,False,False,False,109,19,19,1
20270420,2027-04-20,2027,2,20,April,Tuesday,16,False,False,False,110,20,20,2
20270421,2027-04-21,2027,2,21,April,Wednesday,16,False,False,False,111,21,21,3
20270422,2027-04-22,2027,2,22,April,Thursday,16,False,False,False,112,22,22,4
20270423,2027-04-23,2027,2,23,April,Friday,16,False,True,False,113,23,23,5
20270424,2027-04-24,2027,2,24,April,Saturday,16,True,False,False,114,24,24,6
20270425,2027-04-25,2027,2,25,April,Sunday,16,True,False,False,115,25,25,7
20270426,2027-04-26,2027,2,26,April,Monday,17,False,False,False,116,26,26,1
20270427,2027-04-27,2027,2,27,April,Tuesday,17,False,False,False,117,27,27,2
20270428,2027-04-28,2027,2,28,April,Wednesday,17,False,False,False,118,28,28,3
20270429,2027-04-29,2027,2,29,April,Thursday,17,False,False,False,119,29,29,4
20270430,2027-04-30,2027,2,30,April,Friday,17,False,False,False,120,30,30,5
20270501,2027-05-01,2027,2,1,May,Saturday,17,True,True,False,121,31,1,6
20270502,2027-05-02,2027,2,2,May,Sunday,17,True,False,False,122,32,2,7
20270503,2027-05-03,2027,2,3,May,Monday,18,False,False,False,123,33,3,1
20270504,2027-05-04,2027,2,4,May,Tuesday,18,False,False,False,124,34,4,2
20270505,2027-05-05,2027,2,5,May,Wednesday,18,False,False,False,125,35,5,3
20270506,2027-05-06,2027,2,6,May,Thursday,18,False,False,False,126,36,6,4
20270507,2027-05-07,2027,2,7,May,Friday,18,False,False,False,127,37,7,5
20270508,2027-05-08,2027,2,8,May,Saturday,18,True,False,False,128,38,8,6
20270509,2027-05-09,2027,2,9,May,Sunday,18,True,False,False,129,39,9,7
20270510,2027-05-10,2027,2,10,May,Monday,19,False,False,False,130,40,10,1
20270511,2027-05-11,2027,2,11,May,Tuesday,19,False,False,False,131,41,11,2
20270512,2027-05-12,2027,2,12,May,Wednesday,19,False,False,False,132,42,12,3
20270513,2027-05-13,2027,2,13,May,Thursday,19,False,False,False,133,43,13,4
20270514,2027-05-14,2027,2,14,May,Friday,19,False,False,False,134,44,14,5
20270515,2027-05-15,2027,2,15,May,Saturday,19,True,False,False,135,45,15,6
20270516,2027-05-16,2027,2,16,May,Sunday,19,True,False,False,136,46,16,7
20270517,2027-05-17,2027,2,17,May,Monday,20,False,False,False,137,47,17,1
20270518,2027-05-18,2027,2,18,May,Tuesday,20,False,False,False,138,48,18,2
20270519,2027-05-19,2027,2,19,May,Wednesday,20,False,True,False,139,49,19,3
20270520,2027-05-20,2027,2,20,May,Thursday,20,False,False,False,140,50,20,4
20270521,2027-05-21,2027,2,21,May,Friday,20,False,False,False,141,51,21,5
